movie_id,title,language,budget,revenue,release_date,year,release_month,runtime,popularity,tmdb_vote_count,rating_count,analysis_vote_count,avg_rating,roi,genres,primary_genre
251,Ghost,en,22000000,505000000,1990-07-12,1990,7,127,11.9454,1381,126,1381,6.65,22.9545,Drama|Fantasy|Mystery|Romance|Thriller,Drama
252,Willy Wonka & the Chocolate Factory,en,3000000,4000000,1971-06-29,1971,6,100,12.4166,826,148,826,7.51,1.3333,Family|Fantasy,Family
253,Live and Let Die,en,7000000,161777836,1973-07-05,1973,7,121,9.7738,540,24,540,7.25,23.1111,Action|Adventure|Thriller,Action
254,King Kong,en,207000000,550000000,2005-12-14,2005,12,187,19.7612,2403,23,2403,6.57,2.657,Action|Adventure|Drama,Action
255,Baisers volés,fr,350000,0,1968-08-13,1968,8,96,6.5645,59,4,59,8.5,,Comedy|Drama|Romance,Comedy
256,Antoine et Colette,fr,0,0,1962-06-22,1962,6,29,1.6739,22,0,22,,,Drama,Drama
257,Oliver Twist,en,50000000,42093706,2005-09-23,2005,9,130,12.3699,283,1,283,6.0,0.8419,Crime|Drama|Family,Crime
258,Domicile Conjugal,fr,0,0,1970-08-31,1970,8,100,11.975,39,1,39,7.0,,Comedy|Drama|Romance,Comedy
259,L'amour en fuite,fr,0,0,1979-01-24,1979,1,89,3.7621,19,1,19,8.0,,Comedy|Drama|Romance,Comedy
260,The 39 Steps,en,0,0,1935-06-01,1935,6,86,5.8657,217,16,217,7.69,,Action|Mystery|Thriller,Action
261,Cat on a Hot Tin Roof,en,3000000,17570324,1958-02-17,1958,2,108,11.7948,168,17,168,7.59,5.8568,Drama|Romance,Drama
262,The King of Comedy,en,20000000,0,1982-12-18,1982,12,109,9.0934,306,10,306,8.0,,Comedy|Drama,Comedy
265,Lili Marleen,de,0,0,1981-01-14,1981,1,120,2.5252,15,0,15,,,Drama|Romance|War,Drama
266,Le Mépris,fr,900000,528428,1963-10-21,1963,10,103,7.5433,138,3,138,8.33,0.5871,Drama,Drama
267,Carne trémula,es,0,1535558,1997-10-28,1997,10,103,6.715,89,3,89,8.0,,Drama|Romance|Thriller,Drama
268,Batman,en,35000000,411348924,1989-06-23,1989,6,126,19.1067,2145,196,2145,6.8,11.7528,Action|Fantasy,Action
269,À bout de souffle,fr,0,0,1960-03-16,1960,3,90,8.2006,322,10,322,8.3,,Crime|Drama,Crime
271,Ronja Rövardotter,sv,0,0,1984-12-20,1984,12,126,5.1354,57,0,57,,,Adventure|Drama|Family|Fantasy,Adventure
272,Batman Begins,en,150000000,374218673,2005-06-10,2005,6,140,28.5053,7511,105,7511,7.71,2.4948,Action|Crime|Drama,Action
273,Das weisse Rauschen,de,250000,0,2001-12-31,2001,12,107,3.1011,16,1,16,10.0,,Drama,Drama
274,The Silence of the Lambs,en,19000000,272742922,1991-02-01,1991,2,119,4.3072,4549,304,4549,8.28,14.3549,Crime|Drama|Thriller,Crime
275,Fargo,en,7000000,60611975,1996-04-05,1996,4,98,12.6147,2080,224,2080,8.51,8.6589,Crime|Drama|Thriller,Crime
276,Die fetten Jahre sind vorbei,de,0,0,2004-10-25,2004,10,127,5.6817,83,4,83,8.5,,Comedy|Drama,Comedy
277,Underworld,en,22000000,95708457,2003-09-19,2003,9,121,20.6243,2556,21,2556,6.38,4.3504,Action|Fantasy|Thriller,Action
278,The Shawshank Redemption,en,25000000,28341469,1994-09-23,1994,9,142,51.6454,8358,311,8358,8.97,1.1337,Crime|Drama,Crime
279,Amadeus,en,18000000,51973029,1984-10-26,1984,10,160,12.6776,1107,100,1107,8.31,2.8874,Drama|History|Music,Drama
280,Terminator 2: Judgment Day,en,100000000,520000000,1991-07-01,1991,7,137,22.6617,4274,237,4274,8.01,5.2,Action|Science Fiction|Thriller,Action
281,Strange Days,en,42000000,7959291,1995-10-13,1995,10,145,11.2231,334,43,334,6.88,0.1895,Crime|Drama|Science Fiction|Thriller,Crime
284,The Apartment,en,3000000,25000000,1960-06-15,1960,6,125,11.9943,498,33,498,7.61,8.3333,Comedy|Drama|Romance,Comedy
285,Pirates of the Caribbean: At World's End,en,300000000,961000000,2007-05-19,2007,5,169,31.3637,4627,33,4627,6.55,3.2033,Action|Adventure|Fantasy,Action
286,Deutschland. Ein Sommermärchen,de,0,0,2006-10-03,2006,10,107,1.1585,15,0,15,,,Documentary,Documentary
287,Bull Durham,en,7000000,50888000,1988-06-15,1988,6,108,6.9241,154,44,154,7.61,7.2697,Comedy|Romance,Comedy
288,High Noon,en,730000,8000000,1952-03-27,1952,3,85,16.7159,343,21,343,8.24,10.9589,Western,Western
289,Casablanca,en,878000,10462500,1942-11-26,1942,11,102,13.9161,1462,117,1462,8.47,11.9163,Drama|Romance,Drama
290,Barton Fink,en,9000000,6153939,1991-08-01,1991,8,116,8.387,450,23,450,7.87,0.6838,Comedy|Drama,Comedy
291,Riding Giants,en,2600000,3166000,2004-07-09,2004,7,105,2.2039,23,1,23,10.0,1.2177,Documentary,Documentary
292,Dave Chappelle's Block Party,en,3000000,11718595,2005-09-12,2005,9,100,2.0928,29,1,29,7.0,3.9062,Comedy|Documentary|Music,Comedy
293,A River Runs Through It,en,0,43440294,1992-10-09,1992,10,123,12.5838,241,28,241,7.18,,Drama,Drama
294,Desert Hearts,en,350000,2400000,1985-10-01,1985,10,96,1.5531,21,2,21,7.5,6.8571,Drama|Romance,Drama
296,Terminator 3: Rise of the Machines,en,200000000,435000000,2003-07-02,2003,7,109,20.8189,2177,38,2177,6.0,2.175,Action|Science Fiction|Thriller,Action
297,Meet Joe Black,en,90000000,142940100,1998-11-12,1998,11,178,14.0267,1174,23,1174,5.87,1.5882,Drama|Fantasy|Mystery,Drama
298,Ocean's Thirteen,en,85000000,311312624,2007-06-07,2007,6,122,12.1628,2040,25,2040,6.48,3.6625,Crime|Thriller,Crime
299,Ocean's Eleven,en,0,0,1960-02-17,1960,2,127,7.2951,79,5,79,5.6,,Comedy|Crime|Music|Thriller,Comedy
300,La science des rêves,fr,6000000,9524340,2006-02-11,2006,2,105,10.604,253,9,253,6.56,1.5874,Comedy|Drama|Fantasy,Comedy
301,Rio Bravo,en,0,5800000,1959-03-17,1959,3,141,10.8474,265,4,265,7.0,,Western,Western
302,Swimming Pool,en,7800000,22441323,2003-05-18,2003,5,102,14.4811,154,5,154,7.4,2.8771,Crime|Thriller,Crime
303,Notorious,en,2000000,24464742,1946-08-15,1946,8,102,10.1351,345,21,345,8.24,12.2324,Drama|Romance|Thriller,Drama
306,Beverly Hills Cop III,en,50000000,119208989,1994-05-24,1994,5,104,11.7878,445,57,445,5.26,2.3842,Action|Comedy|Crime,Action
307,Roma città aperta,it,0,0,1945-09-27,1945,9,100,6.1302,123,3,123,6.0,,Drama|History,Drama
308,Broken Flowers,en,10000000,45742101,2005-05-17,2005,5,105,6.5893,359,15,359,7.2,4.5742,Comedy|Drama|Mystery|Romance,Comedy
309,Festen,da,1300000,0,1998-05-20,1998,5,105,6.065,213,11,213,6.73,,Drama,Drama
310,Bruce Almighty,en,80000000,484572835,2003-05-23,2003,5,101,15.9475,3121,50,3121,6.2,6.0572,Comedy|Fantasy,Comedy
311,Once Upon a Time in America,en,30000000,0,1984-02-16,1984,2,229,32.1829,1104,22,1104,8.36,,Crime|Drama,Crime
312,Jenseits der Stille,de,0,0,1996-12-18,1996,12,109,1.924,12,0,12,,,Drama,Drama
313,Snow Cake,en,12000000,1381665,2006-02-09,2006,2,112,11.5561,51,0,51,,0.1151,Drama|Romance,Drama
314,Catwoman,en,100000000,82102379,2004-07-22,2004,7,104,13.3403,833,7,833,4.14,0.821,Action|Crime,Action
315,"Faster, Pussycat! Kill! Kill!",en,45000,0,1965-08-06,1965,8,83,4.2205,59,5,59,8.2,,Action|Crime,Action
316,Halbe Treppe,de,600000,0,2002-02-12,2002,2,111,0.6378,7,1,7,7.0,,Comedy|Drama,Comedy
317,Grbavica,bs,0,0,2006-03-01,2006,3,90,0.6235,15,0,15,,,Drama|History,Drama
318,The Million Dollar Hotel,en,8000000,0,2000-02-09,2000,2,122,4.9382,76,2,76,5.0,,Drama|Thriller,Drama
319,True Romance,en,12500000,12281551,1993-09-09,1993,9,120,17.1893,762,70,762,7.77,0.9825,Action|Crime|Romance|Thriller,Action
320,Insomnia,en,46000000,113714830,2002-05-24,2002,5,118,11.425,1181,26,1181,6.65,2.4721,Crime|Mystery|Thriller,Crime
321,Mambo Italiano,en,4361898,3031801,2003-06-06,2003,6,92,2.8734,28,1,28,10.0,0.6951,Comedy|Romance,Comedy
322,Mystic River,en,25000000,156822020,2003-10-07,2003,10,138,12.6024,1473,46,1473,7.24,6.2729,Crime|Drama|Mystery|Thriller,Crime
326,Snakes on a Plane,en,33000000,62022014,2006-08-06,2006,8,105,7.4186,504,10,504,5.5,1.8795,Action|Crime|Horror|Thriller,Action
327,Brother,ja,12000000,15250000,2000-09-09,2000,9,114,8.1345,107,1,107,5.0,1.2708,Crime|Drama|Thriller,Crime
329,Jurassic Park,en,63000000,920100000,1993-06-11,1993,6,127,8.8638,4956,274,4956,7.41,14.6048,Adventure|Science Fiction,Adventure
330,The Lost World: Jurassic Park,en,73000000,229074524,1997-05-23,1997,5,129,0.7881,2528,67,2528,5.78,3.138,Action|Adventure|Science Fiction,Action
331,Jurassic Park III,en,93000000,368780809,2001-07-18,2001,7,92,0.6489,2109,31,2109,4.97,3.9654,Action|Adventure|Science Fiction|Thriller,Action
332,Inspector Gadget,en,75000000,0,1999-07-23,1999,7,78,11.6772,322,20,322,4.2,,Action|Adventure|Comedy|Family,Action
333,Bollywood/Hollywood,en,0,0,2002-01-01,2002,1,101,2.0157,4,0,4,,,Comedy|Drama|Music|Romance,Comedy
334,Magnolia,en,37000000,48451803,1999-12-08,1999,12,188,9.0916,844,57,844,7.39,1.3095,Drama,Drama
335,C'era una volta il West,it,5000000,5321508,1968-12-21,1968,12,175,15.5894,1160,16,1160,8.44,1.0643,Western,Western
336,Giù la testa,it,0,0,1971-10-20,1971,10,157,9.6111,176,2,176,8.0,,Western,Western
337,Monsieur Ibrahim et les fleurs du Coran,fr,0,11576431,2003-12-03,2003,12,94,8.2608,39,1,39,8.0,,Drama,Drama
338,"Good bye, Lenin!",de,4800000,79384880,2003-02-09,2003,2,121,10.6056,602,21,602,7.43,16.5385,Comedy|Drama|Romance,Comedy
339,Night on Earth,en,3500000,2015810,1991-10-03,1991,10,129,8.2919,165,12,165,7.5,0.5759,Comedy|Drama,Comedy
340,Everything is Illuminated,en,7000000,2697930,2005-09-16,2005,9,106,7.7389,251,7,251,6.57,0.3854,Comedy|Drama,Comedy
342,Sommersturm,de,2700000,0,2004-09-02,2004,9,98,3.8945,60,2,60,8.5,,Comedy|Drama,Comedy
343,Harold and Maude,en,1200000,0,1971-12-20,1971,12,91,10.8781,266,44,266,7.57,,Comedy|Drama|Romance,Comedy
344,Bang Boom Bang - Ein todsicheres Ding,de,2888030,0,1999-08-26,1999,8,110,3.932,52,0,52,,,Action|Comedy|Crime,Action
345,Eyes Wide Shut,en,65000000,162091208,1999-07-14,1999,7,159,13.2685,1266,63,1266,7.25,2.4937,Drama|Mystery,Drama
346,七人の侍,ja,2000000,271841,1954-04-26,1954,4,207,15.0178,892,54,892,8.56,0.1359,Action|Drama,Action
347,Menschen am Sonntag,de,0,0,1930-02-04,1930,2,74,1.1516,16,0,16,,,Drama,Drama
348,Alien,en,11000000,104931801,1979-05-25,1979,5,117,23.3774,4564,127,4564,7.98,9.5393,Action|Horror|Science Fiction|Thriller,Action
349,Crustacés et coquillages,fr,0,0,2005-03-30,2005,3,93,2.5429,7,0,7,,,Comedy,Comedy
350,The Devil Wears Prada,en,35000000,326551094,2006-06-30,2006,6,109,13.1024,3198,21,3198,6.29,9.33,Comedy|Drama|Romance,Comedy
363,Gegen die Wand,de,0,11030861,2004-03-11,2004,3,121,10.235,111,1,111,8.0,,Drama|Romance,Drama
364,Batman Returns,en,80000000,280000000,1992-06-19,1992,6,126,15.0017,1706,64,1706,6.17,3.5,Action|Fantasy,Action
377,A Nightmare on Elm Street,en,1800000,25504513,1984-11-14,1984,11,91,13.6947,1212,32,1212,6.56,14.1692,Horror,Horror
378,Raising Arizona,en,6000000,29180280,1987-03-01,1987,3,94,14.0114,548,70,548,7.9,4.8634,Comedy|Crime,Comedy
379,Miller's Crossing,en,14000000,5080409,1990-09-21,1990,9,115,7.4959,431,27,431,7.7,0.3629,Crime|Drama|Thriller,Crime
380,Rain Man,en,25000000,412800000,1988-12-11,1988,12,133,11.2675,1762,119,1762,7.93,16.512,Drama,Drama
381,To Catch a Thief,en,2500000,8750000,1955-08-03,1955,8,106,5.4905,299,29,299,7.93,3.5,Crime|Drama|Mystery|Romance|Thriller,Crime
383,Mala Noche,en,22500,0,1986-02-05,1986,2,78,2.9167,20,1,20,9.0,,Drama,Drama
387,Das Boot,de,14000000,85000000,1981-09-16,1981,9,149,8.8034,623,51,623,8.33,6.0714,Action|Adventure|Drama|History|War,Action
388,Inside Man,en,45000000,184376254,2006-03-23,2006,3,129,13.3935,1671,28,1671,7.75,4.0973,Crime|Drama|Thriller,Crime
389,12 Angry Men,en,350000,1000000,1957-03-25,1957,3,96,16.504,2130,74,2130,8.61,2.8571,Drama,Drama
390,Lisbon Story,pt,0,0,1994-12-16,1994,12,100,1.2183,17,0,17,,,Drama|Foreign|Thriller,Drama
391,Per un pugno di dollari,it,200000,14500000,1964-09-12,1964,9,99,12.4297,909,19,909,7.79,72.5,Western,Western
392,Chocolat,en,25000000,152500343,2000-12-14,2000,12,121,8.9256,979,45,979,7.56,6.1,Comedy|Drama|Romance,Comedy
393,Kill Bill: Vol. 2,en,30000000,152159461,2004-04-16,2004,4,136,21.5331,4061,103,4061,7.33,5.072,Action|Crime|Thriller,Action
395,AVP: Alien vs. Predator,en,70000000,171183863,2004-08-12,2004,8,101,12.6362,1241,18,1241,5.28,2.4455,Action|Adventure|Science Fiction,Action
396,Who's Afraid of Virginia Woolf?,en,7500000,33736689,1966-06-21,1966,6,131,5.5643,199,23,199,8.39,4.4982,Drama,Drama
397,French Kiss,en,0,0,1995-05-05,1995,5,111,9.1465,179,60,179,6.72,,Comedy|Romance,Comedy
398,Capote,en,7000000,49084830,2005-09-30,2005,9,114,6.0127,394,19,394,7.84,7.0121,Crime|Drama,Crime
400,Things to Do in Denver When You're Dead,en,8000000,529766,1995-12-01,1995,12,116,4.4862,87,18,87,6.5,0.0662,Crime|Drama,Crime
401,Garden State,en,2500000,26781723,2004-07-28,2004,7,102,11.6308,631,58,631,7.26,10.7127,Comedy|Drama|Romance,Comedy
402,Basic Instinct,en,49000000,352927224,1992-03-20,1992,3,127,16.6284,869,56,869,6.59,7.2026,Mystery|Thriller,Mystery
403,Driving Miss Daisy,en,7500000,145793296,1989-12-13,1989,12,99,10.7037,358,40,358,7.25,19.4391,Comedy|Drama,Comedy
404,The Straight Story,en,10000000,0,1999-10-15,1999,10,112,14.581,315,19,315,7.16,,Drama,Drama
405,La strada,it,0,0,1954-07-16,1954,7,104,5.948,196,5,196,7.8,,Drama,Drama
406,La Haine,fr,3000000,0,1995-05-31,1995,5,98,12.1082,695,8,695,7.75,,Drama,Drama
407,Kurz und schmerzlos,de,500000,0,1998-10-15,1998,10,93,1.4634,10,0,10,,,Drama|Thriller,Drama
408,Snow White and the Seven Dwarfs,en,1488423,184925486,1937-12-20,1937,12,83,16.2639,1973,71,1973,7.32,124.2426,Animation|Family|Fantasy,Animation
409,The English Patient,en,27000000,231976425,1996-11-14,1996,11,162,15.5642,559,74,559,7.2,8.5917,Drama|Romance|War,Drama
410,Sommer vorm Balkon,de,0,0,2005-09-09,2005,9,105,1.1113,12,0,12,,,Comedy|Drama,Comedy
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",en,180000000,748806957,2005-12-07,2005,12,143,18.1354,2709,49,2709,6.92,4.16,Adventure|Family|Fantasy,Adventure
414,Batman Forever,en,100000000,336529144,1995-06-16,1995,6,121,13.3214,1529,129,1529,5.57,3.3653,Action|Crime|Fantasy,Action
415,Batman & Robin,en,125000000,238207122,1997-06-20,1997,6,125,17.0388,1447,47,1447,4.3,1.9057,Action|Crime|Fantasy,Action
421,The Life Aquatic with Steve Zissou,en,50000000,34808403,2004-12-10,2004,12,119,6.9367,781,29,781,7.14,0.6962,Adventure|Comedy|Drama,Adventure
422,8½,it,0,0,1963-02-14,1963,2,138,6.7475,427,20,427,7.65,,Drama|Fantasy,Drama
423,The Pianist,en,35000000,120072577,2002-09-24,2002,9,150,14.8116,1927,61,1927,8.26,3.4306,Drama|War,Drama
424,Schindler's List,en,22000000,321365567,1993-11-29,1993,11,195,41.7251,4436,244,4436,8.61,14.6075,Drama|History|War,Drama
425,Ice Age,en,59000000,383257136,2002-03-10,2002,3,81,17.3289,3954,63,3954,6.79,6.4959,Adventure|Animation|Comedy|Family,Adventure
426,Vertigo,en,2479000,28000000,1958-05-09,1958,5,128,18.2082,1162,69,1162,8.45,11.2949,Mystery|Romance|Thriller,Mystery
427,Mon oncle,fr,0,0,1958-05-10,1958,5,110,11.0607,98,1,98,8.0,,Comedy,Comedy
428,Sommer '04,de,0,0,2006-10-11,2006,10,97,0.5338,4,0,4,,,Drama|Romance,Drama
429,"Il buono, il brutto, il cattivo",it,1200000,6000000,1966-12-23,1966,12,161,16.7888,2371,57,2371,7.88,5.0,Western,Western
430,"One, Two, Three",en,3000000,4000000,1961-12-15,1961,12,115,3.0445,66,1,66,6.0,1.3333,Comedy|Family,Comedy
431,Cube,en,250000,501818,1997-09-09,1997,9,90,12.0953,1101,21,1101,8.24,2.0073,Mystery|Science Fiction|Thriller,Mystery
433,Mary Poppins,en,6000000,102272727,1964-08-27,1964,8,139,15.1155,1217,78,1217,7.63,17.0455,Comedy|Family|Fantasy,Comedy
434,Knallhart,de,0,0,2006-03-09,2006,3,99,1.635,14,0,14,,,Drama|Thriller,Drama
435,The Day After Tomorrow,en,125000000,544272402,2004-05-26,2004,5,124,15.0497,2462,25,2462,6.12,4.3542,Action|Adventure|Science Fiction|Thriller,Action
436,"María, llena eres de gracia",es,0,0,2004-01-18,2004,1,101,5.4509,103,17,103,7.35,,Crime|Drama|Thriller,Crime
437,Cube 2: Hypercube,en,0,0,2002-04-15,2002,4,94,15.3175,383,1,383,2.0,,Mystery|Science Fiction|Thriller,Mystery
438,Cube Zero,en,825000,0,2004-10-15,2004,10,97,8.7585,274,0,274,,,Mystery|Science Fiction|Thriller,Mystery
439,La dolce vita,it,0,19516000,1960-02-05,1960,2,174,11.0638,305,8,305,8.12,,Comedy|Drama,Comedy
440,Aliens vs Predator: Requiem,en,40000000,41797066,2007-12-25,2007,12,94,10.7933,758,4,758,3.75,1.0449,Action|Fantasy|Horror|Science Fiction|Thriller,Action
441,Human Nature,en,6000000,705308,2001-05-18,2001,5,96,7.7141,74,3,74,6.67,0.1176,Comedy|Drama,Comedy
442,Populärmusik från Vittula,sv,2224000,28000000,2004-09-24,2004,9,100,0.9888,17,0,17,,12.5899,Comedy|Drama,Comedy
445,Caché,fr,0,36000000,2005-05-02,2005,5,117,5.6959,228,6,228,6.17,,Drama|Mystery|Thriller,Drama
451,Leaving Las Vegas,en,3600000,49800000,1995-10-27,1995,10,112,10.332,365,101,365,7.49,13.8333,Drama|Romance,Drama
452,Idioterne,da,2500000,7235,1998-04-28,1998,4,117,9.1742,107,7,107,6.71,0.0029,Comedy|Drama,Comedy
453,A Beautiful Mind,en,60000000,313542341,2001-12-11,2001,12,135,11.9365,3087,114,3087,7.9,5.2257,Drama|Romance,Drama
454,Romeo + Juliet,en,14500000,147298761,1996-10-31,1996,10,120,11.7741,1406,58,1406,7.05,10.1585,Drama|Romance,Drama
455,Bend It Like Beckham,en,3500159,76578641,2002-04-11,2002,4,112,6.2627,593,41,593,6.78,21.8786,Comedy|Drama|Romance,Comedy
457,Sissi,de,0,0,1955-12-22,1955,12,102,11.0251,109,0,109,,,Comedy|Drama|Romance,Comedy
458,Sissi - Die junge Kaiserin,de,0,0,1956-12-18,1956,12,107,6.3211,73,0,73,,,Comedy|Drama|Romance,Comedy
459,Sissi - Schicksalsjahre einer Kaiserin,de,0,0,1957-12-18,1957,12,109,10.2561,77,0,77,,,Drama|Romance,Drama
460,Alles auf Zucker!,de,0,0,2005-01-06,2005,1,136,1.8171,10,0,10,,,Comedy,Comedy
462,Erin Brockovich,en,52000000,256271286,2000-03-17,2000,3,131,10.1354,730,85,730,7.11,4.9283,Drama,Drama
464,Så som i himmelen,sv,0,0,2004-09-03,2004,9,132,3.6431,43,1,43,1.0,,Comedy|Drama|Music|Romance,Comedy
465,36 Fillette,fr,0,0,1988-03-03,1988,3,88,3.2003,4,0,4,,,Drama|Romance,Drama
466,Klute,en,2500000,0,1971-06-21,1971,6,114,9.3288,88,15,88,7.8,,Mystery,Mystery
467,The Hole,en,0,0,2001-04-20,2001,4,102,4.4065,227,1,227,6.0,,Crime|Drama|Horror|Thriller,Crime
468,My Own Private Idaho,en,2500000,0,1991-10-17,1991,10,104,7.2897,218,12,218,8.17,,Drama|Romance,Drama
469,Stranger Than Paradise,en,0,0,1984-10-01,1984,10,89,11.3371,112,8,112,7.75,,Comedy|Drama,Comedy
470,21 Grams,en,20000000,60427839,2003-09-06,2003,9,124,6.3723,943,30,943,6.63,3.0214,Crime|Drama|Thriller,Crime
471,Bandyta,en,0,0,1997-01-01,1997,1,102,0.7075,3,0,3,,,Drama,Drama
473,Pi,en,60000,3221152,1998-07-10,1998,7,84,10.6214,600,40,600,7.47,53.6859,Drama|Mystery|Thriller,Drama
475,Bonnie and Clyde,en,2500000,50700000,1967-07-18,1967,7,111,12.1092,384,56,384,7.75,20.28,Crime|Drama,Crime
476,Drugstore Cowboy,en,2500000,4729352,1989-09-09,1989,9,100,8.0261,117,27,117,7.67,1.8917,Crime|Drama,Crime
479,Shaft,en,46000000,107196498,2000-06-15,2000,6,99,7.42,316,13,316,5.38,2.3304,Action|Adventure|Crime|Thriller,Action
480,Monsoon Wedding,hi,0,0,2001-08-30,2001,8,114,10.6255,59,16,59,7.25,,Comedy|Drama|Romance,Comedy
481,7 vírgenes,es,0,0,2005-10-14,2005,10,86,1.6399,7,0,7,,,Drama,Drama
482,Shaft,en,4000000,12121618,1971-07-02,1971,7,100,3.7369,68,3,68,8.67,3.0304,Action|Adventure|Crime|Thriller,Action
483,Wild at Heart,en,9500000,14560247,1990-05-01,1990,5,124,8.5286,341,6,341,6.83,1.5327,Comedy|Crime|Thriller,Comedy
488,The African Queen,en,1300000,10750000,1951-12-03,1951,12,105,6.6369,232,50,232,8.84,8.2692,Adventure|Romance|War,Adventure
489,Good Will Hunting,en,10000000,225933435,1997-12-05,1997,12,126,15.0648,2880,157,2880,8.28,22.5933,Drama,Drama
490,Det sjunde inseglet,sv,0,0,1957-02-16,1957,2,96,6.4783,569,16,569,8.56,,Drama|Fantasy,Drama
492,Being John Malkovich,en,13000000,22863596,1999-09-30,1999,9,112,11.4163,1124,126,1124,7.91,1.7587,Comedy|Drama|Fantasy,Comedy
493,Shaft's Big Score!,en,1978000,10000000,1972-06-08,1972,6,104,0.7609,7,0,7,,5.0556,Action|Adventure|Crime|Mystery,Action
494,Shaft in Africa,en,2142000,1458000,1973-06-14,1973,6,112,1.4247,6,0,6,,0.6807,Action|Adventure|Crime|Mystery|Thriller,Action
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,en,18000000,261572744,2006-11-01,2006,11,82,8.2783,1617,44,1617,6.55,14.5318,Comedy,Comedy
497,The Green Mile,en,60000000,284600000,1999-12-10,1999,12,189,19.9668,4166,103,4166,7.84,4.7433,Crime|Drama|Fantasy,Crime
499,Cléo de cinq à sept,fr,0,0,1962-04-11,1962,4,90,4.4808,58,0,58,,,Comedy|Drama,Comedy
500,Reservoir Dogs,en,1200000,14661007,1992-09-02,1992,9,99,12.2203,3821,132,3821,8.33,12.2175,Crime|Thriller,Crime
501,Grizzly Man,en,0,0,2005-08-12,2005,8,103,8.5353,213,10,213,7.5,,Documentary,Documentary
502,Fail-Safe,en,0,0,1964-10-07,1964,10,112,4.226,83,4,83,6.75,,Drama|History|Thriller,Drama
503,Poseidon,en,160000000,181674817,2006-05-12,2006,5,99,6.5817,594,1,594,7.0,1.1355,Action|Adventure|Drama|Thriller,Action
504,Monster,en,8000000,60378584,2003-11-16,2003,11,110,7.189,500,16,500,7.12,7.5473,Crime|Drama,Crime
505,Johnny Handsome,en,20000000,7237794,1989-09-12,1989,9,94,9.0595,49,0,49,,0.3619,Crime|Drama,Crime
506,Marnie,en,2135161,7000000,1964-07-09,1964,7,130,6.4091,233,5,233,7.2,3.2784,Crime|Drama|Mystery|Thriller,Crime
507,Killing Zoe,en,1500000,418961,1993-10-01,1993,10,96,4.9486,111,10,111,5.7,0.2793,Action|Crime|Drama|Thriller,Action
508,Love Actually,en,40000000,244931766,2003-09-07,2003,9,135,10.5868,1917,55,1917,7.16,6.1233,Comedy|Drama|Romance,Comedy
509,Notting Hill,en,42000000,363889678,1999-05-13,1999,5,124,9.874,1309,64,1309,6.77,8.664,Comedy|Drama|Romance,Comedy
